step_name,identifier,data_index,monotonic_sec,approx_realtime_sec,message_timestamp,brick_voltage[0],brick_voltage[1],brick_voltage[2],brick_voltage[3],brick_voltage[4],pack_voltage,pack_current,brick_heater_temperature[thermistor_brick1],brick_heater_temperature[thermistor_brick3_afe],brick_heater_temperature[thermistor_brick5],sys_current,is_fault_line_active,hw_undervoltage_vbatt,hw_overvoltage_vbatt,hw_ntc_undertemperature,hw_ntc_severe_overtemperature,hw_ntc_overtemperature,hw_persistent_short_circuit_discharge,hw_short_circuit_discharge,hw_persistent_overcurrent_discharge,hw_persistent_overcurrent_charge,hw_overcurrent_discharge,hw_overcurrent_charge,hw_vbatt_sum_check_fail,hw_faultn_ext,adc_channel_b,enabled,voltage,resistance,power_supply_voltage,battery_voltage,current_counter,adc_channel_c,timestamp,current,dock_thermistor_resistance,setpoint_voltage,adc_channel_a,adc_channel_d,setpoint_current,vsys_current
Unknown,/htf.shunt.status,95,1275617.08732,1744824951.09701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0080000003799796,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.bk_power_supply.status,96,1275617.10214,1744824951.11183,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,,,,,1744824960.0,0.0,,0.0,,,0.0,
Unknown,/htf.shunt.status,97,1275617.10664,1744824951.11632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0080000003799796,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,98,1275617.1265,1744824951.13618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0080000003799796,,,,3983.0,,1744824960.0,0.006000000052154,,,,,,
Unknown,/htf.shunt.status,99,1275617.16673,1744824951.17642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0080000003799796,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,100,1275617.17733,1744824951.18702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257999986410141,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,101,1275617.22735,1744824951.23703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257999986410141,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,102,1275617.23789,1744824951.24758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257999986410141,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,103,1275617.26785,1744824951.27754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257999986410141,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,104,1275617.28767,1744824951.29735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257999986410141,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,105,1275617.30819,1744824951.31788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257999986410141,,,,3983.0,,1744824960.0,0.0040000001899898,,,,,,
Unknown,/htf.shunt.status,106,1275617.34705,1744824951.35674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257999986410141,,,,3983.0,,1744824960.0,0.003000000026077,,,,,,
Unknown,/htf.shunt.status,107,1275617.35764,1744824951.36732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1500000059604644,,,,3983.0,,1744824960.0,0.003000000026077,,,,,,
Unknown,/htf.shunt.status,108,1275617.40786,1744824951.41755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1500000059604644,,,,3983.0,,1744824960.0,0.0080000003799796,,,,,,
Unknown,/htf.shunt.status,109,1275617.41873,1744824951.42842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1500000059604644,,,,3983.0,,1744824960.0,0.0080000003799796,,,,,,
Unknown,/htf.shunt.status,110,1275617.44899,1744824951.45871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1500000059604644,,,,3983.0,,1744824960.0,0.0080000003799796,,,,,,
Unknown,/htf.shunt.status,111,1275617.46802,1744824951.47771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1500000059604644,,,,3983.0,,1744824960.0,0.0080000003799796,,,,,,
Unknown,/htf.shunt.status,112,1275617.48877,1744824951.49846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1500000059604644,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,113,1275617.52884,1744824951.53852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1500000059604644,,,,3983.0,,1744824960.0,0.0040000001899898,,,,,,
Unknown,/htf.shunt.status,114,1275617.53929,1744824951.54897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2179999947547912,,,,3983.0,,1744824960.0,0.0040000001899898,,,,,,
Unknown,/htf.shunt.status,115,1275617.58791,1744824951.59759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2179999947547912,,,,3983.0,,1744824960.0,0.0070000002160668,,,,,,
Unknown,/htf.shunt.status,116,1275617.5982,1744824951.60788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2179999947547912,,,,3983.0,,1744824960.0,0.0070000002160668,,,,,,
Unknown,/htf.shunt.status,117,1275617.62881,1744824951.63849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2179999947547912,,,,3983.0,,1744824960.0,0.0070000002160668,,,,,,
Unknown,/htf.shunt.status,118,1275617.64835,1744824951.65803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2179999947547912,,,,3983.0,,1744824960.0,0.0070000002160668,,,,,,
Unknown,/htf.shunt.status,119,1275617.66888,1744824951.67856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2179999947547912,,,,3983.0,,1744824960.0,0.003000000026077,,,,,,
Unknown,/htf.shunt.status,120,1275617.70905,1744824951.71873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2179999947547912,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,121,1275617.71952,1744824951.7292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040000001899898,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,122,1275617.76897,1744824951.77865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040000001899898,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,124,1275617.77951,1744824951.7892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040000001899898,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/battery_monitor.battery_monitor_telemetry,127,1275617.80072,1744824951.81041,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066367802210152,,,,,,,-0.0174738932400941,,,,,1.8168535232543943,0.0117774009704589,,
